AAD,ABS,ACCC,ACorn,AF,AOff,AP,APass,AR,AS,ASOT,AST,ASaves,AT,ATack,AY,Attendance,Date,FTAG,FTHG,GameID,HAD,HBS,HCCC,HCorn,HF,HOff,HP,HPass,HR,HS,HSOT,HST,HSaves,HT,HTack,HY,League
55,2,1,8,9,4,57.1,80.6,1,9,1,6,4,Manchester United,54.5,1,"20,537.","5:30pm, Saturday 15th September 2018.",2,1,390805,45,6,1,6,9,2,42.9,75.2,0,14,3,5,4,Watford,72,2, Premier League
61.7,0,0,2,10,1,41.1,75.2,0,7,5,2,5,Burnley,29.4,4,"30,406.","1:30pm, Sunday 16th September 2018.",0,1,390806,38.3,10,4,8,10,1,58.9,82.7,0,30,13,7,2,Wolverhampton Wanderers,53.8,2, Premier League
41.7,2,2,9,17,2,37.5,75.6,0,10,2,6,3,Everton,55,1,"59,964.","4:00pm, Sunday 23rd September 2018.",0,2,390807,58.3,3,1,5,17,1,62.5,82.9,0,9,1,5,6,Arsenal,63.2,2, Premier League
40.9,4,2,7,15,0,71.4,88.6,0,16,5,7,3,Tottenham Hotspur,87.5,1,"30,531.","5:30pm, Saturday 22nd September 2018.",2,1,390808,59.1,1,1,5,15,2,28.6,74.1,0,8,3,4,5,Brighton and Hove Albion,61.5,2, Premier League
45.7,9,1,8,17,2,62.4,82.5,0,19,5,5,1,Bournemouth,62.5,0,"18,636.","3:00pm, Saturday 22nd September 2018.",0,4,390809,54.3,4,1,3,17,1,37.6,67.5,0,12,3,5,5,Burnley,60,2, Premier League
47.4,7,3,10,6,1,78.6,90.7,0,21,4,10,2,Manchester City,83.3,1,"32,321.","3:00pm, Saturday 22nd September 2018.",5,0,390810,52.6,0,0,1,6,2,21.4,67,0,2,0,2,5,Cardiff City,37.5,1, Premier League
46.9,0,0,5,8,1,38.1,68.6,0,6,3,3,4,Newcastle United,64,1,"25,679.","3:00pm, Saturday 22nd September 2018.",0,0,390811,53.1,5,1,9,8,2,61.9,78.6,0,16,7,4,3,Crystal Palace,86.2,1, Premier League
37.8,1,2,8,11,6,39.3,65.1,0,11,4,6,2,Watford,45.5,1,"23,418.","12:30pm, Saturday 22nd September 2018.",1,1,390812,62.2,6,3,8,11,5,60.7,76.1,0,15,6,3,5,Fulham,64.3,2, Premier League
44.4,2,1,1,10,0,38,73.1,0,9,5,2,5,Huddersfield Town,72.7,1,"31,676.","3:00pm, Saturday 22nd September 2018.",1,3,390813,55.6,3,3,3,10,1,62,85.7,0,18,7,8,1,Leicester City,56.5,2, Premier League
65.4,5,0,4,7,1,39.4,81,0,7,1,1,1,Southampton,52.4,2,"50,965.","3:00pm, Saturday 22nd September 2018.",0,3,390814,34.6,3,0,5,7,4,60.6,86.4,0,12,5,4,1,Liverpool,71.4,0, Premier League
58.5,0,2,4,5,2,35.5,74.4,0,11,3,8,5,Wolverhampton Wanderers,53.8,1,"74,489.","3:00pm, Saturday 22nd September 2018.",1,1,390815,41.5,6,0,5,5,3,64.5,85.2,0,15,3,6,7,Manchester United,68.8,1, Premier League
54.5,5,4,8,11,3,71.8,87.6,0,17,6,6,1,Chelsea,37.5,1,"56,875.","1:30pm, Sunday 23rd September 2018.",0,0,390816,45.5,1,2,1,11,2,28.2,74.4,0,6,4,1,6,West Ham United,36.4,2, Premier League
45.8,2,5,6,11,3,36.5,69.5,0,14,7,5,1,Watford,50,2,"60,019.","3:00pm, Saturday 29th September 2018.",0,2,390817,54.2,1,2,6,11,1,63.5,82.5,0,9,6,2,5,Arsenal,50,2, Premier League
39.1,4,0,3,9,2,55.6,84.4,0,10,4,2,3,Crystal Palace,52.6,4,"10,199.","8:00pm, Monday 1st October 2018.",1,2,390818,60.9,2,2,3,9,2,44.4,78.8,0,11,4,5,1,Bournemouth,66.7,3, Premier League
36.8,0,0,2,11,1,45.7,55.4,0,3,1,2,3,Burnley,50,3,"30,411.","4:00pm, Sunday 30th September 2018.",2,1,390819,63.2,6,0,10,11,2,54.3,61.9,0,20,9,5,0,Cardiff City,88.9,1, Premier League
54.2,1,3,4,7,2,52.8,83.7,0,13,6,6,3,Liverpool,53.3,2,"40,625.","5:30pm, Saturday 29th September 2018.",1,1,390820,45.8,2,4,4,7,2,47.2,83.3,0,10,4,4,3,Chelsea,69.2,0, Premier League
55.6,0,2,1,13,0,48.8,80.1,0,6,6,0,3,Fulham,55.6,3,"38,788.","3:00pm, Saturday 29th September 2018.",0,3,390821,44.4,7,2,12,13,6,51.2,80.9,0,19,6,6,0,Everton,69.2,0, Premier League
58.5,0,1,0,17,1,47.3,72.7,0,10,4,6,5,Tottenham Hotspur,75,2,"23,885.","3:00pm, Saturday 29th September 2018.",2,0,390822,41.5,1,0,3,17,1,52.7,73.3,0,9,3,5,4,Huddersfield Town,66.7,2, Premier League
36.4,2,0,3,4,2,19.9,65.2,0,4,1,1,6,Brighton and Hove Albion,60,3,"54,152.","3:00pm, Saturday 29th September 2018.",0,2,390823,63.6,7,2,10,4,0,80.1,92.8,0,28,13,8,1,Manchester City,66.7,0, Premier League
59.6,3,0,9,11,0,58.5,79.2,0,12,4,5,1,Leicester City,77.3,0,"51,523.","3:00pm, Saturday 29th September 2018.",2,0,390824,40.4,1,1,5,11,1,41.5,72.1,0,6,4,1,3,Newcastle United,87.5,0, Premier League
63.3,4,1,9,12,4,51,85.8,0,9,1,4,1,Manchester United,77.8,1,"56,938.","12:30pm, Saturday 29th September 2018.",1,3,390825,36.7,1,2,4,12,2,49,82.2,0,8,4,3,3,West Ham United,56,0, Premier League
41.9,7,0,6,11,2,51.2,82.2,0,17,4,6,4,Southampton,59.4,1,"31,147.","3:00pm, Saturday 29th September 2018.",0,2,390826,58.1,2,2,8,11,0,48.8,82.8,0,14,6,6,6,Wolverhampton Wanderers,42.1,3, Premier League
43.2,6,1,9,12,1,64.6,83.9,0,17,7,4,3,West Ham United,75,2,"30,544.","8:00pm, Friday 5th October 2018.",0,1,390827,56.8,1,1,2,12,5,35.4,68.1,0,9,4,4,4,Brighton and Hove Albion,70.6,3, Premier League
51,9,1,10,9,0,68.2,79.8,0,18,7,2,2,Huddersfield Town,50,2,"20,533.","3:00pm, Saturday 6th October 2018.",1,1,390828,49,3,0,1,9,3,31.8,61.5,0,6,0,3,1,Burnley,52.9,2, Premier League
52.8,0,1,3,11,1,32.9,67.8,0,7,5,2,4,Wolverhampton Wanderers,55,4,"25,715.","3:00pm, Saturday 6th October 2018.",1,0,390829,47.2,3,0,6,11,1,67.1,82.7,0,11,4,4,1,Crystal Palace,76.5,3, Premier League
41.2,0,1,2,11,1,51.1,79,0,9,2,7,3,Arsenal,66.7,0,"25,401.","12:00pm, Sunday 7th October 2018.",5,1,390830,58.8,9,2,4,11,4,48.9,81,0,21,8,4,2,Fulham,50,2, Premier League
55.3,4,0,10,10,0,48.7,74,0,17,5,8,1,Everton,63.6,1,"32,007.","3:00pm, Saturday 6th October 2018.",2,1,390831,44.7,1,2,2,10,5,51.3,75.3,1,8,5,2,6,Leicester City,61.5,2, Premier League
73.9,1,0,6,10,5,50.6,83.1,0,6,3,2,2,Manchester City,68.8,3,"52,117.","4:30pm, Sunday 7th October 2018.",0,0,390832,26.1,1,0,2,10,2,49.4,83.5,0,7,4,2,2,Liverpool,64.7,1, Premier League
45.7,0,2,6,16,0,27,58.1,0,13,5,8,7,Newcastle United,33.3,2,"74,519.","5:30pm, Saturday 6th October 2018.",2,3,390833,54.3,3,4,10,16,1,73,83.4,0,18,5,10,6,Manchester United,72.7,2, Premier League
58.6,12,5,12,13,0,65.3,88.3,0,21,3,6,6,Chelsea,30.8,0,"27,077.","2:15pm, Sunday 7th October 2018.",3,0,390834,41.4,3,1,4,13,0,34.7,78.9,0,15,6,6,3,Southampton,66.7,6, Premier League
64,0,3,2,7,3,24.5,62.2,1,8,2,6,5,Cardiff City,50,1,"43,268.","3:00pm, Saturday 6th October 2018.",0,1,390835,36,6,1,6,7,0,75.5,86.1,0,19,6,7,5,Tottenham Hotspur,55.6,3, Premier League
54.5,0,3,7,11,2,52.8,83.3,0,10,3,7,2,Bournemouth,66.7,1,"20,139.","3:00pm, Saturday 6th October 2018.",4,0,390836,45.5,10,1,10,11,1,47.2,77.8,1,14,2,2,3,Watford,61.1,3, Premier League
51.5,3,2,4,10,1,30.9,73.8,0,8,3,2,3,Leicester City,35.7,2,"59,886.","8:00pm, Monday 22nd October 2018.",1,3,390837,48.5,2,3,6,10,2,69.1,85.6,0,19,11,6,2,Arsenal,55,2, Premier League
52,2,3,4,11,4,42.7,72.3,0,8,2,4,2,Southampton,61.1,2,"10,986.","3:00pm, Saturday 20th October 2018.",0,0,390838,48,2,2,6,11,1,57.3,76.4,0,9,5,2,4,Bournemouth,77.8,1, Premier League
48,2,2,4,15,0,59.5,76.8,0,9,3,4,1,Fulham,43.8,3,"29,681.","3:00pm, Saturday 20th October 2018.",2,4,390839,52,7,1,4,15,0,40.5,63.9,0,22,10,5,2,Cardiff City,75,3, Premier League
53.6,0,1,3,9,1,37.7,76,0,7,3,4,4,Manchester United,66.7,5,"40,721.","12:30pm, Saturday 20th October 2018.",2,2,390840,46.4,7,3,5,9,2,62.3,88.9,0,21,8,6,2,Chelsea,66.7,2, Premier League
42.5,0,1,5,13,0,40.2,72.6,0,7,4,3,2,Crystal Palace,73.9,1,"38,668.","4:00pm, Sunday 21st October 2018.",0,2,390841,57.5,7,3,10,13,1,59.8,83.1,0,20,9,4,4,Everton,61.9,2, Premier League
48.9,5,0,4,9,2,52.2,80.9,0,11,4,2,1,Liverpool,57.1,2,"24,263.","5:30pm, Saturday 20th October 2018.",1,0,390842,51.1,6,0,2,9,3,47.8,80.4,0,13,6,1,1,Huddersfield Town,70,0, Premier League
53.3,1,0,1,11,0,30.9,74.8,0,5,4,0,5,Burnley,50,2,"54,094.","3:00pm, Saturday 20th October 2018.",0,5,390843,46.7,8,7,10,11,0,69.1,87.9,0,24,6,10,0,Manchester City,53.3,2, Premier League
47.4,2,1,2,13,1,32,61.1,0,8,4,2,6,Brighton and Hove Albion,68.4,2,"50,329.","3:00pm, Saturday 20th October 2018.",1,0,390844,52.6,9,1,10,13,1,68,82.1,0,27,12,6,1,Newcastle United,52.9,0, Premier League
12,4,2,6,8,2,56,86.4,0,10,4,2,4,Tottenham Hotspur,53.8,0,"56,921.","3:00pm, Saturday 20th October 2018.",1,0,390845,88,2,0,10,8,3,44,81.4,0,13,7,4,1,West Ham United,48.4,3, Premier League
51.2,4,2,3,23,1,55.2,84.2,0,9,2,3,1,Watford,70.6,1,"31,144.","3:00pm, Saturday 20th October 2018.",2,0,390846,48.8,3,0,8,23,2,44.8,77.4,0,10,6,1,1,Wolverhampton Wanderers,54.5,3, Premier League
54.5,10,1,10,11,1,60.1,83.9,0,25,8,7,0,Wolverhampton Wanderers,45.5,0,"30,654.","3:00pm, Saturday 27th October 2018.",0,1,390847,45.5,1,2,1,11,0,39.9,72.4,0,7,5,1,7,Brighton and Hove Albion,68.4,3, Premier League
62.1,7,4,4,14,0,69.8,90.5,0,24,9,8,1,Chelsea,55.6,2,"21,430.","1:30pm, Sunday 28th October 2018.",4,0,390848,37.9,2,0,4,14,5,30.2,81.8,0,7,4,1,4,Burnley,38.5,4, Premier League
56.7,2,0,4,10,0,57.8,83.4,0,7,3,2,1,Arsenal,48,2,"25,718.","1:30pm, Sunday 28th October 2018.",2,2,390849,43.3,2,1,6,10,2,42.2,77.9,0,16,11,3,0,Crystal Palace,50,1, Premier League
25,1,3,5,16,1,48,85.1,0,12,6,5,1,Bournemouth,57.1,1,"25,071.","3:00pm, Saturday 27th October 2018.",3,0,390850,75,1,0,5,16,1,52,82.8,1,11,9,1,2,Fulham,80,2, Premier League
28.1,2,1,0,17,1,35.8,69.4,1,11,6,3,7,West Ham United,38.1,1,"31,848.","5:30pm, Saturday 27th October 2018.",1,1,390851,71.9,3,3,8,17,7,64.2,82.8,0,21,11,7,2,Leicester City,62.5,1, Premier League
43.8,0,0,0,6,4,20.4,58.9,0,2,1,1,2,Cardiff City,57.1,0,"53,373.","3:00pm, Saturday 27th October 2018.",1,4,390852,56.3,6,2,8,6,0,79.6,88.9,0,19,6,7,0,Liverpool,58.3,0, Premier League
34.8,1,1,4,15,0,46.3,80.4,0,14,7,6,8,Everton,43.8,1,"74,525.","4:00pm, Sunday 28th October 2018.",1,2,390853,65.2,1,2,8,15,7,53.7,80.5,0,14,3,10,5,Manchester United,60,2, Premier League
42,2,0,2,9,3,49.8,71.7,0,6,4,0,4,Newcastle United,37.5,1,"30,736.","3:00pm, Saturday 27th October 2018.",0,0,390854,58,5,1,7,9,1,50.2,74.6,0,22,13,4,0,Southampton,30.8,0, Premier League
47.8,5,2,6,13,4,52,83.5,0,13,2,6,1,Manchester City,50,2,"56,854.","8:00pm, Monday 29th October 2018.",1,0,390855,52.2,0,1,3,13,4,48,80.3,0,4,3,1,4,Tottenham Hotspur,41.2,2, Premier League
57.1,2,0,3,9,3,51.9,80.1,0,13,4,7,3,Huddersfield Town,69.2,2,"20,457.","3:00pm, Saturday 27th October 2018.",0,3,390856,42.9,0,3,3,9,3,48.1,78.4,0,12,6,6,7,Watford,57.9,1, Premier League
44.4,4,2,8,7,1,38.2,77.5,0,13,5,4,3,Liverpool,76.9,1,"59,993.","5:30pm, Saturday 3rd November 2018.",1,1,390857,55.6,3,2,5,7,7,61.8,85.5,0,12,5,4,3,Arsenal,55,1, Premier League
60.5,4,3,5,12,5,51.3,79.6,0,18,6,8,6,Manchester United,52.9,3,"10,792.","12:30pm, Saturday 3rd November 2018.",2,1,390858,39.5,8,2,9,12,0,48.7,76.9,0,18,3,7,4,Bournemouth,50,4, Premier League
52.2,4,3,12,13,3,59.9,75.7,0,13,4,5,2,Leicester City,54.5,2,"30,877.","3:00pm, Saturday 3rd November 2018.",1,0,390859,47.8,1,0,6,13,4,40.1,61.3,0,11,8,2,3,Cardiff City,53.8,2, Premier League
48,3,0,2,6,1,26.3,77.3,0,7,2,2,3,Crystal Palace,38.1,1,"40,407.","4:00pm, Sunday 4th November 2018.",1,3,390860,52,4,3,4,6,6,73.7,90.5,0,15,5,6,1,Chelsea,57.1,0, Premier League
41.5,2,1,4,9,2,38.5,68.3,0,5,0,3,0,Brighton and Hove Albion,50,1,"38,966.","3:00pm, Saturday 3rd November 2018.",1,3,390861,58.5,2,4,6,9,2,61.5,83.1,0,14,9,3,2,Everton,66.7,0, Premier League
50,4,0,4,11,6,54.9,71.4,0,8,3,1,2,Fulham,64.7,2,"17,082.","8:00pm, Monday 5th November 2018.",0,1,390862,50,2,1,5,11,3,45.1,67.4,0,10,6,2,1,Huddersfield Town,80,1, Premier League
40.7,2,1,4,14,1,32.7,78.9,0,13,5,6,3,Southampton,31.6,1,"53,916.","3:00pm, Sunday 4th November 2018.",1,6,390863,59.3,5,3,4,14,1,67.3,91.1,0,18,5,8,5,Manchester City,58.3,1, Premier League
57.6,5,5,9,12,2,58.1,79.4,0,16,10,1,1,Watford,37.5,5,"49,157.","3:00pm, Saturday 3rd November 2018.",0,1,390864,42.4,4,1,8,12,4,41.9,67.8,0,10,4,2,1,Newcastle United,70,1, Premier League
67.4,2,2,4,7,2,37.2,63.1,0,6,1,3,5,Burnley,73.7,4,"56,862.","3:00pm, Saturday 3rd November 2018.",2,4,390865,32.6,6,4,10,7,2,62.8,80.8,0,22,6,10,1,West Ham United,50,1, Premier League
38.9,1,1,1,11,3,51.4,82.6,0,10,1,8,5,Tottenham Hotspur,57.1,2,"31,185.","7:45pm, Saturday 3rd November 2018.",3,2,390866,61.1,5,1,5,11,5,48.6,81.7,0,16,4,7,5,Wolverhampton Wanderers,54.5,1, Premier League
69.2,2,3,2,9,2,28.3,71.2,0,13,6,5,2,Wolverhampton Wanderers,47.4,2,"60,030.","4:30pm, Sunday 11th November 2018.",1,1,390867,30.8,4,1,11,9,1,71.7,86.5,0,10,3,3,4,Arsenal,83.3,2, Premier League
56.5,2,1,1,7,0,39.4,64.1,1,7,2,3,3,Brighton and Hove Albion,64.3,1,"29,402.","12:30pm, Saturday 10th November 2018.",1,2,390868,43.5,5,0,4,7,0,60.6,76.7,0,20,9,6,2,Cardiff City,58.3,2, Premier League
60,2,1,5,7,7,31.3,75.4,0,6,3,1,4,Everton,52.4,3,"40,345.","2:15pm, Sunday 11th November 2018.",0,0,390869,40,4,3,5,7,5,68.7,89.4,0,15,7,4,1,Chelsea,57.9,4, Premier League
34.5,3,1,6,12,1,64.6,83.3,0,11,6,2,5,Tottenham Hotspur,55.6,1,"25,685.","5:30pm, Saturday 10th November 2018.",1,0,390870,65.5,1,0,10,12,4,35.4,66.3,0,11,5,5,1,Crystal Palace,60,1, Premier League
31.1,3,2,6,9,3,56.1,77,0,12,4,5,6,West Ham United,66.7,1,"24,069.","3:00pm, Saturday 10th November 2018.",1,1,390871,68.9,1,2,5,9,7,43.9,72.6,0,15,7,7,2,Huddersfield Town,66.7,1, Premier League
46.4,2,0,1,13,2,37,63.4,0,6,3,1,4,Burnley,55.6,0,"32,184.","3:00pm, Saturday 10th November 2018.",0,0,390872,53.6,8,2,12,13,1,63,78.7,0,22,9,5,1,Leicester City,53.8,2, Premier League
47.6,1,0,3,11,5,27,70.7,0,8,4,3,5,Fulham,53.3,1,"53,128.","12:00pm, Sunday 11th November 2018.",0,2,390873,52.4,7,4,6,11,2,73,87,0,21,7,7,3,Liverpool,61.1,1, Premier League
57.1,4,0,1,12,0,35.1,83.9,0,6,1,1,2,Manchester United,50,1,"54,316.","4:30pm, Sunday 11th November 2018.",1,3,390874,42.9,6,2,6,12,0,64.9,91.7,0,17,6,5,0,Manchester City,92.3,1, Premier League
46.8,5,3,10,9,2,60.7,79.4,0,14,5,4,5,Bournemouth,55.6,1,"49,266.","3:00pm, Saturday 10th November 2018.",1,2,390875,53.2,4,4,7,9,2,39.3,68.7,0,18,8,6,3,Newcastle United,77.8,2, Premier League
45.5,3,1,6,13,4,57.7,71.9,0,12,3,6,3,Watford,63.6,2,"28,153.","3:00pm, Saturday 10th November 2018.",1,1,390876,54.5,4,2,7,13,4,42.3,68.9,0,14,6,4,5,Southampton,64.7,3, Premier League
43.9,5,1,8,6,2,58.7,80.8,0,20,11,4,5,Arsenal,75,1,"10,792.","1:30pm, Sunday 25th November 2018.",2,1,390877,56.1,4,0,5,6,4,41.3,74.9,0,11,2,5,3,Bournemouth,50,2, Premier League
69.7,2,0,1,10,1,45.4,74.3,1,8,3,3,2,Leicester City,70.6,1,"30,553.","3:00pm, Saturday 24th November 2018.",1,1,390878,30.3,3,0,6,10,5,54.6,78,0,14,8,3,2,Brighton and Hove Albion,68.4,3, Premier League
51.9,6,1,5,6,1,43.5,81.1,0,17,8,3,3,Newcastle United,66.7,1,"20,628.","8:00pm, Monday 26th November 2018.",2,1,390879,48.1,2,2,5,6,1,56.5,83.2,0,14,8,4,1,Burnley,53.3,0, Premier League
48.1,2,1,3,12,1,29.3,52.3,0,7,4,1,6,Cardiff City,43.8,3,"39,139.","3:00pm, Saturday 24th November 2018.",0,1,390880,51.9,3,3,7,12,0,70.7,79.7,0,16,5,8,1,Everton,41.7,0, Premier League
44.7,5,1,5,10,1,62.8,80,0,19,6,8,2,Southampton,68.4,3,"24,603.","3:00pm, Saturday 24th November 2018.",2,3,390881,55.3,2,2,2,10,4,37.2,71.4,0,10,3,5,6,Fulham,45,2, Premier League
41.9,2,1,3,13,3,40.2,75.2,0,13,9,2,5,Crystal Palace,84.6,2,"74,516.","3:00pm, Saturday 24th November 2018.",0,0,390882,58.1,3,2,10,13,2,59.8,82.7,0,12,4,5,2,Manchester United,56.5,1, Premier League
40.6,6,1,4,19,5,60.1,85.1,0,13,5,2,6,Chelsea,46.7,3,"55,465.","5:30pm, Saturday 24th November 2018.",1,3,390883,59.4,3,5,4,19,3,39.9,75.6,0,18,6,9,1,Tottenham Hotspur,58.3,0, Premier League
60.5,0,2,5,12,4,63.7,82.6,1,10,3,7,1,Liverpool,69.2,0,"20,540.","3:00pm, Saturday 24th November 2018.",3,0,390884,39.5,0,2,5,12,4,36.3,69.4,0,5,4,1,4,Watford,64.3,0, Premier League
47.6,1,2,1,6,3,69.3,89,0,9,2,6,1,Manchester City,76.9,0,"56,886.","3:00pm, Saturday 24th November 2018.",4,0,390885,52.4,3,1,8,6,2,30.7,74.9,0,9,5,1,2,West Ham United,42.9,0, Premier League
60.4,4,0,5,9,1,55.2,79.3,0,14,4,6,2,Huddersfield Town,67.9,2,"30,130.","4:00pm, Sunday 25th November 2018.",2,0,390886,39.6,3,0,3,9,1,44.8,74.9,0,12,6,3,4,Wolverhampton Wanderers,61.9,1, Premier League
57.1,2,0,5,15,2,40.7,71.6,1,11,3,6,2,Tottenham Hotspur,42.9,3,"59,973.","2:05pm, Sunday 2nd December 2018.",2,4,390887,42.9,4,1,8,15,5,59.3,84.7,0,22,11,7,4,Arsenal,59.3,3, Premier League
52.4,2,0,6,3,0,52.1,68.4,0,15,9,4,0,Wolverhampton Wanderers,61.9,2,"30,213.","8:00pm, Friday 30th November 2018.",1,2,390888,47.6,6,1,7,3,2,47.9,60.9,0,17,8,3,3,Cardiff City,46.2,1, Premier League
50,1,0,6,8,1,34,72.8,0,9,4,4,7,Fulham,52.2,1,"40,551.","12:00pm, Sunday 2nd December 2018.",0,2,390889,50,6,2,4,8,0,66,89.2,0,16,1,9,4,Chelsea,66.7,2, Premier League
54.5,2,0,2,9,2,41.4,75.1,0,4,2,0,7,Burnley,50,1,"25,098.","3:00pm, Saturday 1st December 2018.",0,2,390890,45.5,9,1,10,9,1,58.6,80.1,0,29,11,9,0,Crystal Palace,66.7,1, Premier League
66,5,2,7,10,4,67.9,84.2,0,14,3,6,1,Brighton and Hove Albion,53.3,2,"22,973.","3:00pm, Saturday 1st December 2018.",2,1,390891,34,2,0,2,10,1,32.1,68.7,1,7,3,2,4,Huddersfield Town,46.2,0, Premier League
31.4,2,3,8,7,1,62.3,81.9,1,8,6,0,1,Watford,50,1,"31,353.","3:00pm, Saturday 1st December 2018.",0,2,390892,68.6,1,1,4,7,1,37.7,68.6,0,7,3,3,0,Leicester City,59.3,2, Premier League
61.5,2,2,1,12,3,42.4,72.7,0,9,4,3,2,Everton,75,2,"51,756.","4:15pm, Sunday 2nd December 2018.",0,1,390893,38.5,3,3,8,12,1,57.6,79.7,0,16,10,3,3,Liverpool,38.1,3, Premier League
66.7,1,2,4,9,3,26.9,73.4,0,4,2,1,3,Bournemouth,100,0,"54,409.","3:00pm, Saturday 1st December 2018.",1,3,390894,33.3,5,2,8,9,2,73.1,90.6,0,16,5,6,0,Manchester City,85.7,0, Premier League
59.5,0,7,3,10,3,41.3,69.8,0,7,3,4,4,West Ham United,65.4,3,"51,853.","3:00pm, Saturday 1st December 2018.",3,0,390895,40.5,5,1,7,10,3,58.7,82.3,0,16,7,4,1,Newcastle United,45.5,3, Premier League
74.3,2,1,5,12,2,59.7,83.8,0,11,4,5,4,Manchester United,58.3,4,"30,187.","5:30pm, Saturday 1st December 2018.",2,2,390896,25.7,4,0,3,12,0,40.3,77.7,0,16,6,6,3,Southampton,70,4, Premier League
56.5,7,1,8,14,0,67.2,82.4,0,23,10,6,0,Huddersfield Town,40.9,2,"9,980.","7:45pm, Tuesday 4th December 2018.",1,2,390897,43.5,0,2,4,14,3,32.8,71.7,0,6,4,2,5,Bournemouth,57.1,4, Premier League
53.3,5,0,5,14,0,68.5,84.9,0,18,8,5,0,Crystal Palace,64.7,3,"29,663.","7:45pm, Tuesday 4th December 2018.",1,3,390898,46.7,3,0,4,14,0,31.5,70.3,1,9,3,3,3,Brighton and Hove Albion,50,2, Premier League
69,4,3,9,10,3,74.2,85.5,0,18,2,12,5,Liverpool,60,0,"21,741.","7:45pm, Wednesday 5th December 2018.",3,1,390899,31,1,0,5,10,6,25.8,59.6,0,10,3,6,8,Burnley,84.6,1, Premier League
39.2,2,1,8,12,2,54.5,67,0,13,6,5,6,Leicester City,35.7,0,"22,881.","7:45pm, Wednesday 5th December 2018.",1,1,390900,60.8,8,1,10,12,2,45.5,66.3,0,25,10,7,4,Fulham,71.4,0, Premier League
46.2,3,3,4,13,3,55.2,81.8,0,9,2,4,5,Arsenal,50,3,"74,507.","8:00pm, Wednesday 5th December 2018.",2,2,390901,53.8,3,1,4,13,2,44.8,79.2,0,10,0,7,3,Manchester United,53.3,3, Premier League
34,3,4,12,4,6,70.1,87.8,0,15,5,7,5,Manchester City,68.8,1,"20,389.","8:00pm, Tuesday 4th December 2018.",2,1,390902,66,2,2,3,4,4,29.9,66.2,0,11,2,7,5,Watford,83.3,0, Premier League
51,2,0,4,10,5,39,68.8,0,9,2,5,8,Cardiff City,50,2,"56,811.","7:45pm, Tuesday 4th December 2018.",1,3,390903,49,3,1,10,10,2,61,76.8,0,17,3,11,3,West Ham United,75,1, Premier League
54.3,4,2,5,18,0,70.1,88.1,0,17,10,3,0,Chelsea,71.4,4,"31,300.","7:45pm, Wednesday 5th December 2018.",1,2,390904,45.7,1,1,1,18,2,29.9,73.6,0,6,3,2,2,Wolverhampton Wanderers,75,4, Premier League
51.1,0,3,2,7,2,23.7,63.2,0,8,3,5,2,Newcastle United,48,5,"39,350.","7:45pm, Wednesday 5th December 2018.",1,1,390905,48.9,8,2,14,7,0,76.3,84.1,0,19,8,3,4,Everton,71.4,0, Premier League
30.3,4,2,6,7,2,47.9,80.5,0,18,9,5,5,Southampton,66.7,0,"33,012.","8:00pm, Wednesday 5th December 2018.",1,3,390906,69.7,2,2,8,7,4,52.1,82.5,0,13,3,8,4,Tottenham Hotspur,66.7,0, Premier League
55.8,1,0,1,13,0,38.1,67.5,0,6,5,0,2,Huddersfield Town,56.3,4,"59,893.","3:00pm, Saturday 8th December 2018.",0,1,390907,44.2,4,4,7,13,2,61.9,80.8,0,14,8,2,0,Arsenal,58.8,5, Premier League
54.8,2,0,6,9,2,59.5,83.8,0,10,4,4,2,Liverpool,46.2,1,"10,752.","12:30pm, Saturday 8th December 2018.",4,0,390908,45.2,3,0,6,9,3,40.5,77.4,0,8,3,2,1,Bournemouth,71.4,2, Premier League
50,1,2,7,11,1,62.6,75.1,0,14,12,1,3,Brighton and Hove Albion,54.5,0,"18,497.","3:00pm, Saturday 8th December 2018.",0,1,390909,50,6,1,2,11,2,37.4,65.1,0,14,4,4,1,Burnley,50,2, Premier League
45.7,5,0,7,9,0,63.8,74.1,0,12,6,1,3,Southampton,64.7,2,"30,067.","3:00pm, Saturday 8th December 2018.",0,1,390910,54.3,1,1,7,9,4,36.2,60.1,0,13,8,4,1,Cardiff City,53.8,2, Premier League
28,4,0,13,12,2,61.3,88,0,14,6,4,3,Manchester City,78.9,0,"40,571.","5:30pm, Saturday 8th December 2018.",0,2,390911,72,2,1,1,12,1,38.7,81.5,0,8,1,5,4,Chelsea,50,2, Premier League
52.3,5,1,6,13,4,43.4,67.6,0,15,7,3,3,Watford,52,1,"38,400.","8:00pm, Monday 10th December 2018.",2,2,390912,47.7,2,1,6,13,4,56.6,77.7,0,12,5,5,2,Everton,50,1, Premier League
65.4,1,1,5,12,1,57.8,80.6,0,7,4,2,3,Tottenham Hotspur,56.5,1,"31,957.","7:45pm, Saturday 8th December 2018.",2,0,390913,34.6,3,1,6,12,3,42.2,79.8,0,11,5,3,0,Leicester City,65,3, Premier League
33.3,2,0,3,11,3,37.3,75.8,1,10,4,4,7,Fulham,66.7,1,"74,523.","3:00pm, Saturday 8th December 2018.",1,4,390914,66.7,3,5,10,11,4,62.7,86.4,0,20,6,11,3,Manchester United,40,1, Premier League
